Image File	Classification	grayMin	grayMax	grayMedian	grayMean	gnMin	gnMax	gnMedian	gnMean	blueMin	blueMax	blueMedian	blueMean	greenMin	greenMax	greenMedian	greenMean	redMin	redMax	redMedian	redMean	FFT	nFFT	NumKeyPoints	MedianKPSize	MeanKPSize	KPsOver0	KPsOver10	KPsOver20	KPsOver30	KPsOver40	KPsOver50	KPsOver60	KPsOver70	KPsOver80	KPsOver90	KPsOver100	KPsOver110	KPsOver120	KPsOver130	KPsOver140	Lapl1	Lapl3	Lapl5	Lapl7	Lapl9	Lapl11	Lapl13	Lapl15	Lapl17	Lapl19	Lapl21	Lapl23	Lapl25	Lapl27	Lapl29	Can1.0	Can1.10	Can1.20	Can1.30	Can1.40	Can1.50	Can1.60	Can1.70	Can1.80	Can1.90	Can1.100	Can1.110	Can1.120	Can1.130	Can1.140	Can1.150	Can1.160	Can1.170	Can1.180	Can1.190	Can1.200	Can1.210	Can1.220	Can1.230	Can1.240	Contours0	ClosedCont0	OpenCont0	ContArea0	LargestCont0	Perimeter0	MaxLL0	MeanLL0	MedianLL0	ModeLL0	Contours50	ClosedCont50	OpenCont50	ContArea50	LargestCont50	Perimeter50	MaxLL50	MeanLL50	MedianLL50	ModeLL50	Contours100	ClosedCont100	OpenCont100	ContArea100	LargestCont100	Perimeter100	MaxLL100	MeanLL100	MedianLL100	ModeLL100	Contours150	ClosedCont150	OpenCont150	ContArea150	LargestCont150	Perimeter150	MaxLL150	MeanLL150	MedianLL150	ModeLL150	Contours200	ClosedCont200	OpenCont200	ContArea200	LargestCont200	Perimeter200	MaxLL200	MeanLL200	MedianLL200	ModeLL200	
f008/wlh1_008795.jpg	Coral rubble	18	255	97.0	106.146381692	0	255	128.0	128.343963982	19	255	98.0	105.501233628	18	255	97.0	106.321712718	16	255	95.0	106.033266314	166036237.585	205819563.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16226	232569	634557	683696	686570	685570	684092	683016	561726	77728	5599	587	134	56	20	80022825	78312795	73875285	68211735	62839650	57254385	52303815	47712540	43143450	38991030	35112225	31187520	27662145	24131670	21096150	18548190	16343460	14515110	12448845	10917825	9558675	8628690	7756845	6974505	6258465	28933	1946	26987	89486.0	319.5	510563.093536	21.2132034356	7.23882543717	7.07106781187	7	11098	766	10332	74149.0	319.5	385136.951507	21.2132034356	7.23882543717	7.07106781187	7	4177	292	3885	50272.0	319.5	241827.422328	21.2132034356	7.23882543717	7.07106781187	7	1688	123	1565	27253.5	319.5	128333.459402	21.2132034356	7.23882543717	7.07106781187	7	727	54	673	13808.5	150.5	66214.110633	21.2132034356	7.23882543717	7.07106781187	7	
f008/wlh1_008797.jpg	Senile coral reef	18	255	88.0	100.445938649	0	255	128.0	128.361361874	18	255	82.0	96.4032377355	18	255	87.0	99.6044354607	17	255	91.0	103.639674288	157958405.754	205692019.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39899	318663	647926	686531	689281	688623	687948	686819	473272	59727	4111	261	18	0	0	79866765	78468345	75074550	70856595	67226925	63554415	60016290	56738265	53889660	50902335	48133035	45479505	42923130	40506750	38201040	35951940	33531990	31340775	28934085	26617155	24209955	22170210	20181720	18202410	16487280	27249	1968	25281	98604.5	461.5	510183.041789	16.9705627485	7.17611580133	7.07106781187	7	14086	1117	12969	84965.5	461.5	420688.380464	16.9705627485	7.17611580133	7.07106781187	7	6911	494	6417	69006.5	461.5	326895.955756	16.9705627485	7.17611580133	7.07106781187	7	3741	252	3489	55382.5	461.5	247584.733718	16.9705627485	7.17611580133	7.07106781187	7	2031	160	1871	39788.0	461.5	168337.639557	16.9705627485	7.17611580133	7.07106781187	7	
f008/wlh1_008799.jpg	Senile coral reef	17	255	89.0	103.4858858	0	255	128.0	128.397877413	16	255	81.0	96.4938605813	17	255	89.0	103.42268569	16	255	91.0	106.261713006	163168574.766	205681545.208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52713	358952	659120	691176	694095	694515	694249	693856	449440	45990	3263	271	25	0	0	80630490	79599270	77301210	74585205	71774085	68812515	66110535	63474090	60953160	58315440	55699650	53043570	50254125	47632470	45037845	42378450	39714720	36906915	34368135	31751580	29311740	26658720	24336945	22091415	19858635	27025	1878	25147	103763.5	296.0	514055.472996	24.0416305603	7.22584936638	7.07106781187	7	15693	1161	14532	95802.0	296.0	453748.286642	24.0416305603	7.22584936638	7.07106781187	7	8292	552	7740	82880.0	296.0	377520.939486	24.0416305603	7.22584936638	7.07106781187	7	4605	284	4321	66803.5	296.0	291232.716474	24.0416305603	7.22584936638	7.07106781187	7	2520	151	2369	47809.0	296.0	203030.846388	24.0416305603	7.22584936638	7.07106781187	7	
f008/wlh1_008801.jpg	Senile coral reef	27	255	124.0	138.446060719	0	255	128.0	128.635059312	25	255	121.0	136.164211139	27	255	124.0	138.383800551	27	255	125.0	139.424261116	212273196.548	206585682.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43561	350036	655056	683243	684685	684506	683558	683054	462740	44120	3077	223	21	2	0	80177100	79552095	78242160	76200120	73848255	70950180	67525275	64581045	61344585	57991845	54374160	50636625	46763430	43518810	40661280	37279980	34474470	31545795	29077650	26539635	24361170	21861150	19610010	17515185	15799800	26162	2084	24078	112472.5	1283.0	514666.414149	20.5182845287	7.23914958036	7.07106781187	7	15678	1363	14315	106576.0	1283.0	471327.035038	20.5182845287	7.23914958036	7.07106781187	7	7556	602	6954	87137.0	1283.0	371438.033972	20.5182845287	7.23914958036	7.07106781187	7	3746	264	3482	60156.0	1283.0	257643.535234	20.5182845287	7.23914958036	7.07106781187	7	1992	147	1845	41619.0	1283.0	169205.616372	20.5182845287	7.23914958036	7.07106781187	7	
f008/wlh1_008803.jpg	Senile coral reef	23	255	123.0	136.730294979	0	255	128.0	128.51055621	25	255	120.0	135.594612391	23	255	123.0	136.794664091	21	255	123.0	137.013678338	210990621.436	206401661.181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29036	317130	654985	687961	690321	690166	689774	689450	496462	52719	3818	389	79	23	4	79031130	78333705	76633620	73996665	70840785	67315665	63204810	59394600	55810065	51875670	48356160	44738475	41249565	37881270	34205445	31282635	28370790	26257095	23958525	21597735	19390455	17301750	15261495	13636635	12032175	26184	1975	24209	100190.0	236.0	506115.8145	22.627416998	7.31426361723	7.07106781187	7	14514	1188	13326	92267.0	236.0	447670.87112	22.627416998	7.31426361723	7.07106781187	7	6566	479	6087	71019.0	236.0	330115.185633	22.627416998	7.31426361723	7.07106781187	7	3080	189	2891	47063.5	236.0	216127.48172	22.627416998	7.31426361723	7.07106781187	7	1537	100	1437	30402.5	236.0	134922.676553	22.627416998	7.31426361723	7.07106781187	7	
f008/wlh1_008805.jpg	Senile coral reef	17	255	98.0	114.544386202	0	255	128.0	128.297287167	17	255	93.0	110.99143569	17	255	97.0	113.868678194	17	255	100.0	117.213898782	181643452.648	205698649.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40511	332153	650298	680831	682672	681979	681025	680337	473934	49901	3646	251	13	0	0	82315785	81610200	79974885	76772595	73612125	70148970	66676125	63081645	59373945	55944195	52346910	48962295	45634545	42063270	39115470	36085305	33413415	30867495	28354470	25616025	22974225	20473950	18632595	17010540	15115890	27091	1938	25153	104889.0	573.0	527366.121434	18.3847763109	7.32824776022	7.07106781187	7	14837	1119	13718	96873.5	573.0	466690.932108	18.3847763109	7.32824776022	7.07106781187	7	6962	491	6471	78185.0	573.0	357721.026059	18.3847763109	7.32824776022	7.07106781187	7	3481	234	3247	56921.0	573.0	249865.13816	18.3847763109	7.32824776022	7.07106781187	7	1761	136	1625	37865.5	573.0	160105.315629	18.3847763109	7.32824776022	7.07106781187	7	
f008/wlh1_008807.jpg	Senile coral reef	28	255	124.0	138.074131865	0	255	128.0	128.993318446	28	255	131.0	142.554764332	28	255	124.0	138.242458209	27	255	120.0	135.997570083	212409683.147	207490406.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32976	301560	628772	661567	663170	661858	660909	659932	487918	53386	3512	249	12	4	0	78553005	77690595	75667935	72748185	69576750	66167145	62764935	59000625	55449495	51959565	48417360	44892750	41240895	37494690	33332835	29021040	25598940	23010180	20507100	18201390	15726615	14060190	12601335	11169510	9736410	26313	2179	24134	105159.5	323.0	504983.670874	21.2132034356	7.19747120373	7.07106781187	7	13998	1338	12660	96937.0	323.0	442936.915648	21.2132034356	7.19747120373	7.07106781187	7	6348	541	5807	75577.5	323.0	333036.483884	21.2132034356	7.19747120373	7.07106781187	7	2836	219	2617	43353.5	323.0	201513.947461	21.2132034356	7.19747120373	7.07106781187	7	1235	105	1130	23486.0	323.0	109650.22126	21.2132034356	7.19747120373	7.07106781187	7	
f008/wlh1_008809.jpg	Senile coral reef	25	255	109.0	120.136607451	0	255	129.0	128.29017693	24	255	111.0	121.552997903	25	255	109.0	120.680845014	22	255	106.0	118.49654541	184217864.668	205684433.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42566	318608	643663	676326	677087	675397	673418	671707	459342	51263	3555	209	16	0	0	79044645	78337020	75973680	72407250	68570265	64208745	60567090	56972865	53646135	50603985	47891040	44969760	42420780	39763170	37361070	34900830	32259285	29863050	27877620	25567575	23276145	21130575	19469505	18024420	16533435	26887	1869	25018	98449.0	359.0	504242.474335	19.7989898732	7.32605863165	7.07106781187	7	13978	1051	12927	86978.0	359.0	425400.086736	19.7989898732	7.32605863165	7.07106781187	7	6716	434	6282	70483.0	359.0	325313.251872	19.7989898732	7.32605863165	7.07106781187	7	3481	218	3263	54308.0	359.0	240486.956021	19.7989898732	7.32605863165	7.07106781187	7	1791	114	1677	38030.0	359.0	161489.075068	19.7989898732	7.32605863165	7.07106781187	7	
f008/wlh1_008811.jpg	Senile coral reef	20	255	101.0	115.752610869	0	255	128.0	128.330414895	22	255	102.0	116.333903952	20	255	101.0	115.984266573	19	255	99.0	115.049643124	181111054.884	205753979.953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30858	297970	645187	681515	683359	682412	680988	679747	494925	56532	3730	214	20	2	0	79704585	78874560	76470675	71942130	67327395	62617800	58365930	54801540	51450075	48030780	44635710	41710605	39069570	36287265	33357825	30486780	27999510	25868730	23720865	21594675	19236180	16937355	15357885	13857720	12541665	27666	1994	25672	98973.5	378.0	508259.036381	21.2132034356	7.27546939925	7.07106781187	7	13349	1035	12314	85661.5	378.0	416566.18799	21.2132034356	7.27546939925	7.07106781187	7	6119	426	5693	66472.5	378.0	304432.770743	21.2132034356	7.27546939925	7.07106781187	7	2982	201	2781	48638.5	378.0	211102.323429	21.2132034356	7.27546939925	7.07106781187	7	1524	110	1414	32128.0	378.0	133983.406226	21.2132034356	7.27546939925	7.07106781187	7	
f008/wlh1_008813.jpg	Senile coral reef	22	255	114.0	124.315589815	0	255	129.0	128.360758703	23	255	118.0	126.102545525	22	255	114.0	124.589879653	21	255	112.0	123.05878619	192510476.801	205998589.888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26606	274685	639843	681474	683861	683357	682443	681454	518738	68751	4661	327	20	0	0	78982680	77528925	74586480	70940490	66532815	62246265	57430335	51980475	47639100	43476990	39330945	35775990	32958240	29812560	27174840	25008870	22609320	20939070	19172430	17313225	15726105	14587020	13283970	11994435	11157780	26943	2021	24922	105596.0	367.0	506939.990593	18.3847763109	7.37257338366	7.07106781187	7	12213	983	11230	93606.0	367.0	418432.310256	18.3847763109	7.37257338366	7.07106781187	7	5027	376	4651	64398.5	367.0	270086.855658	18.3847763109	7.37257338366	7.07106781187	7	2302	172	2130	44016.0	367.0	173683.297077	18.3847763109	7.37257338366	7.07106781187	7	1162	82	1080	29076.5	367.0	109989.780577	18.3847763109	7.37257338366	7.07106781187	7	
f008/wlh1_008815.jpg	Coral rubble	24	255	110.0	119.913128303	0	255	128.0	128.283357508	23	255	113.0	122.182151884	24	255	111.0	120.762693876	22	255	106.0	117.353002212	183118380.185	205684640.058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37496	304394	643519	679863	681742	680196	678567	677221	473925	55631	4042	410	79	14	0	76844250	75761775	72873645	69332715	65228490	61566435	57928860	54473610	51069105	47792100	44479905	41572650	38949210	36240855	33718650	31609290	29391300	27385215	25500765	23746110	21837690	20367360	18811095	17302515	15920160	27059	1978	25081	90905.0	577.5	488005.429196	19.7989898732	7.35230351782	7.07106781187	7	13437	1057	12380	81450.5	577.5	408072.007985	19.7989898732	7.35230351782	7.07106781187	7	6203	448	5755	64716.5	577.5	302518.496275	19.7989898732	7.35230351782	7.07106781187	7	3160	248	2912	48572.0	577.5	217927.332457	19.7989898732	7.35230351782	7.07106781187	7	1696	137	1559	35732.5	577.5	151858.294972	19.7989898732	7.35230351782	7.07106781187	7	
f008/wlh1_008817.jpg	Coral rubble	23	255	106.0	115.301186236	0	255	129.0	128.299121812	19	255	104.0	114.142868222	23	255	107.0	116.107156193	21	255	104.0	114.133012121	176947342.844	205664342.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30768	307324	652425	689052	690962	689937	688561	687420	480276	53589	3623	209	10	2	0	76677735	75318840	72669135	68956080	65592120	62216685	58635210	55143750	51806055	48451020	45408870	42285120	39420960	36863055	34415565	31641420	28921845	26560800	24467250	22453515	20553000	18697620	16747890	15087075	13602465	27592	1859	25733	81136.0	275.5	484833.490166	21.2132034356	7.26947344133	7.07106781187	7	14139	1023	13116	72569.0	275.5	410266.722297	21.2132034356	7.26947344133	7.07106781187	7	6596	409	6187	56585.0	196.0	307593.793734	21.2132034356	7.26947344133	7.07106781187	7	3282	199	3083	41218.5	196.0	217291.157045	21.2132034356	7.26947344133	7.07106781187	7	1684	109	1575	27251.0	196.0	142364.21875	21.2132034356	7.26947344133	7.07106781187	7	
f008/wlh1_008819.jpg	Senile coral reef	24	255	114.0	126.820486989	0	255	128.0	128.326073501	24	255	111.0	124.475053855	23	255	114.0	126.94415714	22	255	114.0	127.446703384	194163931.516	205814585.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45246	329358	649131	682105	683935	683071	681938	680657	445148	49682	3513	275	18	2	0	76410750	75318585	73161795	70224195	66700350	63339195	59651385	56293035	53347020	50582565	48158535	46115475	43625400	41193465	39113430	36890850	34533375	32545650	30513045	28567395	26447070	24562875	22766400	20799075	18972510	26038	1885	24153	97360.0	1124.0	486458.615042	23.3452350599	7.32941890433	7.07106781187	7	14059	1054	13005	87495.5	1124.0	418121.807416	23.3452350599	7.32941890433	7.07106781187	7	6893	472	6421	71666.5	1124.0	326359.386007	23.3452350599	7.32941890433	7.07106781187	7	3709	235	3474	57277.0	1124.0	253955.069522	23.3452350599	7.32941890433	7.07106781187	7	2115	153	1962	43202.0	1124.0	183547.634411	23.3452350599	7.32941890433	7.07106781187	7	
f008/wlh1_008821.jpg	Senile coral reef	23	255	118.0	131.482455624	0	255	128.0	128.704981905	25	255	115.0	128.861685001	23	255	118.0	131.22935791	22	255	119.0	132.969244026	203165003.22	206738561.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28836	305701	642692	677037	678837	678183	676911	675826	496316	54800	3742	281	21	1	0	79669140	78809025	76848075	73999725	70631940	66623850	62790690	58820340	55011915	51133110	46985025	42774720	38868885	35574030	32301360	29033025	26474100	23870550	21241500	18872040	16969995	15123540	13532085	11936805	10429755	26429	2006	24423	111103.0	574.0	511314.4985	21.2132034356	7.32937987349	7.07106781187	7	13703	1154	12549	101829.0	574.0	445861.734923	21.2132034356	7.32937987349	7.07106781187	7	6162	483	5679	77318.5	574.0	322140.296139	21.2132034356	7.32937987349	7.07106781187	7	2826	215	2611	47382.0	488.0	200894.953708	21.2132034356	7.32937987349	7.07106781187	7	1385	114	1271	30328.5	488.0	117992.483347	21.2132034356	7.32937987349	7.07106781187	7	
f008/wlh1_008823.jpg	Senile coral reef	18	255	92.0	105.256947237	0	255	128.0	128.341194422	17	255	86.0	100.808752441	18	255	91.0	104.413465074	18	255	95.0	108.60180305	166181005.932	205618042.267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56921	355034	663148	695436	697661	697456	697097	696846	466736	49588	3427	227	14	1	0	83744550	82829355	80101875	77132655	73900020	70682685	67083615	63769890	60839430	57974760	54904305	52400205	49368510	46654800	43702920	41086365	38320125	35714025	33164280	31009785	28758390	26528670	24716130	22572855	20749605	27105	2069	25036	116871.0	564.0	537889.705895	17.2046505341	7.23925001381	7.07106781187	7	15102	1308	13794	108003.5	564.0	470352.807871	17.2046505341	7.23925001381	7.07106781187	7	7784	666	7118	90357.5	564.0	374093.967405	17.2046505341	7.23925001381	7.07106781187	7	4327	369	3958	71635.0	564.0	283585.806771	17.2046505341	7.23925001381	7.07106781187	7	2450	224	2226	52982.5	564.0	199805.077393	17.2046505341	7.23925001381	7.07106781187	7	
f008/wlh1_008825.jpg	Senile coral reef	22	255	159.0	160.293694709	0	255	128.0	128.881356991	25	255	161.0	162.086973662	21	255	159.0	161.016767435	19	255	156.0	158.166442153	240924801.672	207362268.781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48078	360612	665858	692648	693725	692611	691547	690793	474978	45302	3016	177	12	0	1	81318225	80546340	79184385	77325945	74921040	72234870	69327870	66119460	62301345	58871595	55538235	52377510	49003860	45557025	41996970	38792640	35994270	32939880	29840610	26802540	24345105	22289295	19782900	18117240	16767015	25728	2047	23681	114471.5	579.5	524814.413617	25.4558441227	7.25644597299	7.07106781187	7	15539	1373	14166	109476.0	579.5	481811.203111	25.4558441227	7.25644597299	7.07106781187	7	7449	637	6812	89861.0	579.5	380846.96654	25.4558441227	7.25644597299	7.07106781187	7	3753	329	3424	63722.5	579.5	269657.841038	25.4558441227	7.25644597299	7.07106781187	7	1866	142	1724	41005.0	579.5	170132.0285	25.4558441227	7.25644597299	7.07106781187	7	
f008/wlh1_008827.jpg	Coral rubble	35	255	141.0	147.419917567	0	255	128.0	128.321178481	37	255	150.0	153.254501522	35	255	141.0	147.748538747	32	255	137.0	144.526148179	217481393.692	205871127.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43810	312675	648660	681050	681414	679435	677426	675827	499010	54796	3627	218	18	4	0	83125155	82512135	80820210	77731650	73804905	69459195	64666470	60076725	55843725	51725475	47903280	44138460	40560045	37470720	34313055	31100820	28376655	26116080	24091380	22379055	20586915	19019430	17791095	16444695	15234465	27097	2087	25010	108753.0	486.0	535513.371882	16.6433169771	7.26617308384	7.07106781187	7	13988	1198	12790	99039.5	486.0	466360.470888	16.6433169771	7.26617308384	7.07106781187	7	6264	555	5709	75455.5	486.0	329793.137766	16.6433169771	7.26617308384	7.07106781187	7	3078	275	2803	50819.5	486.0	216230.392218	16.6433169771	7.26617308384	7.07106781187	7	1673	150	1523	33735.5	486.0	143884.784325	16.6433169771	7.26617308384	7.07106781187	7	
f008/wlh1_008830.jpg	Carbonate sand	31	255	117.0	130.695547306	0	255	128.0	128.50103688	34	255	123.0	134.77719942	32	255	117.0	130.890029728	27	255	114.0	128.712752039	193480532.62	205906024.463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27376	252710	624068	667711	668366	665632	663879	661783	558885	79885	5485	391	29	1	0	88693845	87160785	83291925	78237825	72910365	67669095	62022630	56659725	51372300	46188660	41548170	37062975	32594355	29127630	25556355	22741155	19849965	17918340	15607020	13865115	12541665	11190930	10300470	9094065	7843290	29119	2310	26809	122143.5	637.0	576491.555414	15.5563491861	7.07868996752	7.07106781187	7	12575	1213	11362	105644.5	637.0	461088.81969	15.5563491861	7.07868996752	7.07106781187	7	4888	527	4361	73217.5	637.0	290078.406678	15.5563491861	7.07868996752	7.07106781187	7	2079	260	1819	44015.0	637.0	160306.418251	15.5563491861	7.07868996752	7.07106781187	7	947	132	815	25696.0	637.0	88834.0286008	15.5563491861	7.07868996752	7.07106781187	7	
f008/wlh1_008832.jpg	Carbonate sand	59	255	118.0	135.986688591	0	255	128.0	128.667306698	63	255	121.0	137.176268095	60	255	119.0	136.598383645	55	255	115.0	134.241134823	202446169.862	206231972.922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14034	221680	611238	657081	659502	658139	656776	655308	589370	87395	5998	407	19	2	0	89008260	88036455	84984615	79902720	73951020	67305720	60117015	52990785	46356195	40371600	34970700	30751725	25722870	21931530	18019320	14909085	12057420	9614775	7732110	6522390	4970460	4199340	3435870	2846820	1914795	28399	2283	26116	128734.0	813.5	582889.892908	16.9705627485	7.22427729434	7.07106781187	7	11033	1073	9960	110801.5	813.5	464629.137523	16.9705627485	7.22427729434	7.07106781187	7	3596	437	3159	65607.0	541.5	247075.21066	16.9705627485	7.22427729434	7.07106781187	7	1204	184	1020	31002.5	541.5	106127.582205	16.9705627485	7.22427729434	7.07106781187	7	390	72	318	10590.0	334.5	35454.9612435	16.9705627485	7.22427729434	7.07106781187	7	
f008/wlh1_008834.jpg	Carbonate sand	22	255	108.0	121.825817871	0	255	128.0	128.410806095	22	255	109.0	121.582130342	23	255	108.0	122.266862937	21	255	105.0	120.986949247	184410005.617	205917051.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15119	203333	616891	670431	673366	672086	670740	669874	592674	91023	6356	614	103	25	0	83365110	81694860	77198445	71472165	64808250	57648615	51696405	46006845	40044435	34773585	29940570	25055280	20978595	17751315	15079680	13067475	10859430	9519150	8479515	7142550	6108780	5409315	4928895	4723110	4472700	29392	2164	27228	111120.5	597.0	536379.062374	22.6715680975	7.12811281046	7.07106781187	7	10456	938	9518	89434.5	597.0	392320.923955	22.6715680975	7.12811281046	7.07106781187	7	3401	342	3059	54051.5	597.0	208198.328181	22.6715680975	7.12811281046	7.07106781187	7	1190	125	1065	25082.0	481.5	90746.3607523	22.6715680975	7.12811281046	7.07106781187	7	506	51	455	13342.5	481.5	42256.4311433	22.6715680975	7.12811281046	7.07106781187	7	
f008/wlh1_008837.jpg	Senile coral reef	18	255	82.0	97.0386582318	0	255	128.0	128.419007066	14	255	80.0	92.6493092256	17	255	82.0	96.200259938	17	255	84.0	100.364376293	155362018.345	205727939.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43927	318654	633032	666582	667656	666112	664762	663676	463737	53336	3746	255	9	1	1	82054410	80910480	78050910	74463060	70733175	66881400	63404220	59932650	56579655	53548980	50310225	47026335	44173395	41281950	38357865	35664810	33258120	30743565	28301940	25869240	23776965	21493185	19729605	17910180	15965295	27564	1984	25580	103003.5	413.5	524425.529046	21.9317121995	7.18513581405	7.07106781187	7	14074	1125	12949	92139.5	413.5	444807.138152	21.9317121995	7.18513581405	7.07106781187	7	6661	507	6154	74935.0	413.5	343827.369302	21.9317121995	7.18513581405	7.07106781187	7	3369	243	3126	53902.0	400.5	247015.834214	21.9317121995	7.18513581405	7.07106781187	7	1797	138	1659	36318.5	400.5	165952.940733	21.9317121995	7.18513581405	7.07106781187	7	
f008/wlh1_008839.jpg	Coral rubble	25	255	107.0	122.306759105	0	255	128.0	128.342502011	23	255	107.0	121.832670324	24	255	107.0	122.160709875	24	255	106.0	122.75842357	188830171.494	205717272.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58093	357979	647624	673284	673969	672906	671336	670311	437054	42094	2870	217	14	3	0	83068035	82516980	81223620	78305400	75550890	72551325	69149370	66186270	63406005	60213660	57380610	54567195	51670395	48863100	45672285	42872385	40281330	37146615	34806480	32215935	29642220	26931315	24088065	21984315	19755615	26468	2011	24457	116663.0	758.5	533723.98237	19.7989898732	7.22771455046	7.07106781187	7	15583	1309	14274	109002.0	758.5	482025.64389	19.7989898732	7.22771455046	7.07106781187	7	7961	642	7319	92277.5	758.5	391635.566829	19.7989898732	7.22771455046	7.07106781187	7	4313	337	3976	73671.0	758.5	296652.856326	19.7989898732	7.22771455046	7.07106781187	7	2401	193	2208	51120.0	758.5	206443.064108	19.7989898732	7.22771455046	7.07106781187	7	
f008/wlh1_008841.jpg	Senile coral reef	18	255	86.0	105.981853171	0	255	128.0	128.489654182	21	255	86.0	104.95322122	18	255	87.0	106.304393813	16	255	85.0	105.71008588	170304696.616	205909338.931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35308	307528	637479	672354	674535	673813	673013	672236	490357	57620	3955	231	13	1	0	83349810	82422885	80174040	76386525	72651030	68421345	64089150	59948970	56119635	52573860	49273395	46138170	42928485	39818760	36687615	33676830	30574500	27856710	25328130	22540725	20350530	18124125	15591210	13714920	11970465	27408	1956	25452	103743.5	392.0	536237.006789	19.4164878389	7.3232297804	7.07106781187	7	13965	1097	12868	93171.5	392.0	458035.783627	19.4164878389	7.3232297804	7.07106781187	7	6212	474	5738	73602.0	392.0	338931.818255	19.4164878389	7.3232297804	7.07106781187	7	2988	234	2754	54375.0	392.0	235059.129933	19.4164878389	7.3232297804	7.07106781187	7	1433	125	1308	34317.0	392.0	142932.057287	19.4164878389	7.3232297804	7.07106781187	7	
f008/wlh1_008843.jpg	Senile coral reef	23	255	112.0	124.827226706	0	255	128.0	128.389645565	24	255	111.0	122.808160759	22	255	112.0	125.134033203	22	255	111.0	124.959965246	193382310.29	205991600.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52183	344100	653575	684076	685747	685284	684771	683526	462851	48120	3329	219	12	0	0	81336075	80620290	78718500	76102455	72665565	69266160	65944530	62211840	58227465	54829335	51386070	48278895	45393315	42890235	40063815	37751730	35449590	33037800	30540840	28282815	26591145	24501930	22522620	20672850	19275705	26604	2027	24577	109212.0	745.0	521023.035959	22.0227155455	7.20947772574	7.07106781187	7	14630	1185	13445	99725.5	745.0	460614.191864	22.0227155455	7.20947772574	7.07106781187	7	6954	561	6393	79870.0	745.0	350536.280763	22.0227155455	7.20947772574	7.07106781187	7	3641	301	3340	62731.0	745.0	261263.39848	22.0227155455	7.20947772574	7.07106781187	7	2064	196	1868	45197.0	745.0	185389.328157	22.0227155455	7.20947772574	7.07106781187	7	
f008/wlh1_008845.jpg	Senile coral reef	23	255	116.0	129.619829963	0	255	128.0	128.376214959	24	255	117.0	131.316545554	23	255	117.0	130.529686064	20	255	113.0	127.160991355	201656585.034	206069068.102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29431	300889	655141	691088	693746	693947	693811	693670	516816	55021	3523	238	12	0	0	80053935	79226715	77061000	74087955	70256070	65609715	61361925	57418860	53301375	49422570	45490980	41888340	38225775	35095140	31546815	29027415	26411880	23409000	21077535	18927885	16987590	14995020	13429830	12081900	10959645	27132	1998	25134	93372.5	356.5	510661.805949	24.0416305603	7.30192000443	7.07106781187	7	13773	1047	12726	82406.5	356.5	436398.071698	24.0416305603	7.30192000443	7.07106781187	7	5946	403	5543	60382.5	262.5	310678.575798	24.0416305603	7.30192000443	7.07106781187	7	2722	187	2535	40107.0	262.5	201030.743484	24.0416305603	7.30192000443	7.07106781187	7	1310	97	1213	23686.5	254.5	118174.559474	24.0416305603	7.30192000443	7.07106781187	7	
